,Unnamed: 0,Post Title,Description,Neighborhood,Price,No. Beds,SF,URL,lat,lon,geometry,code_words,cw_present
51,51,modern interiors ❰ ATWOOD HOLLYWOOD APTS ❱ 1 Month Free,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-modern-interiors-atwood/7312872616.html""></div>
</div>
<b>welcome to atwood apartment homes</b><br/>
• $2295 – 1 bedroom – 1 bathroom<br/>
• $2925 – 2 bedrooms – 2 bathrooms<br/>
<br/>
<b>address</b>   |   1338 gordon st la ca 90028<br/>
<br/>
<b>contact</b>   |    <a class=""show-contact"" data-href=""/reply/lax/apa/7312872616/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
______________________________________<br/>
<br/>
atwood is situated in the hub of hollywood<br/>
showcasing chic and contemporary<br/>
1 and 2–bedroom flats.<br/>
<br/>
with several styles to choose from – our<br/>
unique homes feature modern kitchens with<br/>
quartz countertops, stainless steel appliances,<br/>
wood grain flooring and washer / dryer.<br/>
<br/>
please ask about your move-in specials<br/>
•   1 month free rent<br/>
•   we also offer { $0 credit application fees }<br/>
______________________________________<br/>
<br/>
<b>   interior amenities</b><br/>
• hard surface plank flooring<br/>
• beautiful cabinetry – throughout<br/>
• designer carpet – bedrooms<br/>
• contemporary led fixtures<br/>
• recessed lighting<br/>
• designer tile in bathroom<br/>
• touch light vanity mirrors<br/>
• closet organizers<br/>
• nest thermostats<br/>
• nine-foot ceilings<br/>
• washer and dryer – in unit<br/>
• designer window coverings<br/>
• private patio / balcony<br/>
<br/>
<b>   gourmet kitchen</b><br/>
• quartz countertops<br/>
• kitchen tiled backsplash<br/>
• high-end stainless-steel appliances<br/>
• stove / microwave / dishwasher / refrigerator<br/>
• deep – ss kitchen sink with waste disposal<br/>
<br/>
<b>   community</b><br/>
• building intercom entry system<br/>
• gated subterranean parking<br/>
• electric car charging station<br/>
• secured bicycle storage<br/>
• 24-hr fitness center<br/>
• package concierge<br/>
• on-call maintenance<br/>
• complimentary refreshment bar<br/>
• professional on-site management<br/>
<br/>
<b>   exterior</b><br/>
• amazing sky deck views<br/>
• fire-pit in courtyard<br/>
• lounge areas<br/>
• barbeques<br/>
• sky deck w/ wi-fi<br/>
<br/>
<b>   pet policy</b><br/>
• pets allowed: dogs, cats<br/>
• pet restrictions: aggressive breeds<br/>
• weight limit: 100 lbs.<br/>
• pet limit: 2 pets maximum<br/>
• pet deposit: $500<br/>
<br/>
<b>contact us</b><br/>
viewing or leasing information<br/>
<b><big> <a class=""show-contact"" data-href=""/reply/lax/apa/7312872616/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
</big></b><br/><br/>
<b>location</b><br/>
1338 gordon st los angeles ca 90028<br/><br/>
nearby: los feliz little armenia silver lake<br/>
thai town east hollywood west hollywood<br/>
los angeles santa monica blvd sunset blvd<br/>
fountain ave fairfax la brea silverlake    </section>", (Hollywood),"$2,295",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-modern-interiors-atwood/7312872616.html,34.095707,-118.319943,POINT (-118.319943 34.095707),modern,True
52,52,"🌈1 Bedroom in West Hollywood, Full Appliances, Picnic Area, Fridge🌈","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/wst/apa/d/los-angeles-bedroom-in-west-hollywood/7325872819.html""></div>
</div>
your new home at hayworth avenue apartments blends the best of metropolitan conveniences and small-town charm. it's ideal location offers easy access to the 101 freeway. here, you're just minutes from the lights and action of l.a., the sunset strip, melrose shopping, dining and entertainment.<br/>
<br/>
we offer gorgeous one, two, and three bedrooms. all apartments include gas stoves, refrigerators, and air conditioning. some apartment homes come equipped with hardwood flooring and spacious walk in closets. here you will have your own assigned covered parking space, and a place to hang out with friends in our picnic area/bbq.<br/>
<br/>
love where you live when you move into hayworth avenue apartments. <br/>
<br/>
<br/>
<a class=""show-contact"" data-href=""/reply/lax/apa/7325872819/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
www.hayworthapts.com <br/>
www.youtube.com/watch?v=bjny4lakpze <br/>
<br/>
<br/>
apartment features: <br/>
- hardwood flooring* <br/>
- refrigerator <br/>
- gas range <br/>
- disposal <br/>
- walk-in closet* <br/>
- ceiling fans <br/>
- carpeted flooring* <br/>
- air conditioning <br/>
* with select apartment homes<br/>
<br/>
community features: <br/>
- picnic area with barbecue<br/>
- laundry facility <br/>
- covered and assigned parking <br/>
- access to public transportation <br/>
- courtyard <br/>
- on-call maintenance <br/>
<br/>
<br/>
1326 north hayworth avenue<br/>
west hollywood, ca <br/>
90046 <br/>
<br/>
<br/>
<br/>
<br/>
<br/>
price and availability are subject to change.<br/>
square ft. is approximate.<br/>
<br/>
<br/>
cities: beverly hills, miracle mile, hollywood hills, central la, koreatown, little armenia, east hollywood, sunset strip.    </section>", (West Hollywood),"$1,750",1.0,750.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-bedroom-in-west-hollywood/7325872819.html,34.094618,-118.363111,POINT (-118.363111 34.094618),art,True
53,53,3+2 baths - Spanish style fireplace hardwood floors quiet neighborhood,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-32-baths-spanish-style/7312597188.html""></div>
</div>
do not ask if still available...if this ad is up, the house is available for rent...<br/>
<br/>
if you wish to see the property, please email the property manager the following information with your:<br/>
<br/>
1. names<br/>
2. contact info: cell number and email address required<br/>
3. moving date and date you have already given notice to your current landlord<br/>
4. number of people in your family or group<br/>
5. viewing schedule: days and times you can see (weekdays, evenings after work, weekends only?)<br/>
<br/>
large living room with fireplace, dome ceiling great for awesome stereo sound; nearly all neighbors work for studios; large formal dining room; hardwood floors throughout, nice updated kitchen with cutting block island, stained glass windows and new italian porcelain slate tile floor (see pictures); good floor plan with privacy-each bedroom has its own door, new patio, big yard for pets, big dogs ok, dog run, big 2-car garage for office, storage, workshop, art studio or recording studio complete with electrical, many artists/musician neighbors recording, practicing ok, w/d hookups, new plumbing, new electrical throughout, new roof,<br/>
<br/>
near great schools, recording studios-track one on the corner, cbs, disney, neighborhood watch, nice area in the valley...close to ventura blvd. and everything; 12 miles to downtown or west la and 2 minutes to burbank studios, adjacent to toluca lake. new cbs studios down the street at universal city with metro station there at city walk.<br/>
<br/>
walking distance to metro noho station at lankershim just blocks away and noho arts district with all new restaurants and theaters just blocks away and shopping centers.<br/>
<br/>
if you have any questions, please email property manager.<br/>
<br/>
the interior, except the kitchen, is now repainted with all clean white. i do not have current pictures of the white color walls, but the pictures below show the style and layout. new tenants are welcome to repaint to their style and taste and manager will assist with the cost of paint chosen by the tenants. no reduction in rent or deposit for any painting as house was recently painted and is clean and everything in working condition and to be taken as is.<br/>
<br/>
this is a rare opportunity in such a quiet neighborhood and it will not last.<br/>
<br/>
this is a great location...central to everywhere...largest home in the area, but doesn't look it from the outside...will not last, grab it today!<br/>
<br/>
adjacent to toluca lake, toluca lake west toluca woods, north hollywood, studio city, universal city, no ho arts district, burbank, valley village, sherman oaks san fernando valley east    </section>", (Toluca Woods),"$3,795",3.0,1585.0,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-32-baths-spanish-style/7312597188.html,34.162422,-118.369714,POINT (-118.369714 34.162422),art,True
54,54,modern interiors ❰ ATWOOD HOLLYWOOD APTS ❱ 1 Month Free,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-modern-interiors-atwood/7325753225.html""></div>
</div>
<b>welcome to atwood apartment homes</b><br/>
• $2295 – 1 bedroom – 1 bathroom<br/>
• $2925 – 2 bedrooms – 2 bathrooms<br/>
<br/>
<b>address</b>   |   1338 gordon st la ca 90028<br/>
<br/>
<b>contact</b>   |    <a class=""show-contact"" data-href=""/reply/lax/apa/7325753225/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
______________________________________<br/>
<br/>
atwood is situated in the hub of hollywood<br/>
showcasing chic and contemporary<br/>
1 and 2–bedroom flats.<br/>
<br/>
with several styles to choose from – our<br/>
unique homes feature modern kitchens with<br/>
quartz countertops, stainless steel appliances,<br/>
wood grain flooring and washer / dryer.<br/>
<br/>
please ask about your move-in specials<br/>
•   1 month free rent<br/>
•   we also offer { $0 credit application fees }<br/>
______________________________________<br/>
<br/>
<b>   interior amenities</b><br/>
• hard surface plank flooring<br/>
• beautiful cabinetry – throughout<br/>
• designer carpet – bedrooms<br/>
• contemporary led fixtures<br/>
• recessed lighting<br/>
• designer tile in bathroom<br/>
• touch light vanity mirrors<br/>
• closet organizers<br/>
• nest thermostats<br/>
• nine-foot ceilings<br/>
• washer and dryer – in unit<br/>
• designer window coverings<br/>
• private patio / balcony<br/>
<br/>
<b>   gourmet kitchen</b><br/>
• quartz countertops<br/>
• kitchen tiled backsplash<br/>
• high-end stainless-steel appliances<br/>
• stove / microwave / dishwasher / refrigerator<br/>
• deep – ss kitchen sink with waste disposal<br/>
<br/>
<b>   community</b><br/>
• building intercom entry system<br/>
• gated subterranean parking<br/>
• electric car charging station<br/>
• secured bicycle storage<br/>
• 24-hr fitness center<br/>
• package concierge<br/>
• on-call maintenance<br/>
• complimentary refreshment bar<br/>
• professional on-site management<br/>
<br/>
<b>   exterior</b><br/>
• amazing sky deck views<br/>
• fire-pit in courtyard<br/>
• lounge areas<br/>
• barbeques<br/>
• sky deck w/ wi-fi<br/>
<br/>
<b>   pet policy</b><br/>
• pets allowed: dogs, cats<br/>
• pet restrictions: aggressive breeds<br/>
• weight limit: 100 lbs.<br/>
• pet limit: 2 pets maximum<br/>
• pet deposit: $500<br/>
<br/>
<b>contact us</b><br/>
viewing or leasing information<br/>
<b><big> <a class=""show-contact"" data-href=""/reply/lax/apa/7325753225/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
</big></b><br/>
<br/>
<b>location</b><br/>
1338 gordon st los angeles ca 90028<br/>
<br/>
nearby: los feliz little armenia silver lake<br/>
thai town east hollywood west hollywood<br/>
los angeles santa monica blvd sunset blvd<br/>
fountain ave fairfax la brea silverlake    </section>", (Hollywood),"$2,295",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-modern-interiors-atwood/7325753225.html,34.095618,-118.320007,POINT (-118.320007 34.095618),modern,True
55,55,"1BR/1BA, Los Feliz/E. Hollywood","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-1br-1ba-los-feliz-hollywood/7318745581.html""></div>
</div>
1 bedroom, 1 bathroom 2nd floor unit available in classic mid-century courtyard building. the hollywood capri complex features on-site laundry, landscaped courtyards, a large pool and a relaxed, convivial vibe. steps to thai town, griffith park, metro, shopping and restaurants.<br/>
***move-in special***second month of 1 year lease free!!!    </section>", (Los Feliz/East Hollywood),"$1,695",1.0,640.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-1br-1ba-los-feliz-hollywood/7318745581.html,34.104641,-118.304832,POINT (-118.304832 34.104641),vibe,True
56,56,1 Bedroom 1 BA in Studio City + Gym + Soothing Spa + $500 Off Move-in!,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-bedroom-ba-in-studio/7325674149.html""></div>
</div>
♥  $500 off move-in special! ♥<br/>
<br/>
<br/>
♥ about the community ♥<br/>
at the ritz apartment community in studio city, ca, each luxury living space is designed with you in mind. the ritz is the essence of prestigious living in a prime neighborhood setting, with easy access to four different major freeways as well as the warner bros, disney, universal and nbc studios. the bustling ventura blvd. district is also nearby, with shopping, cafes, and a little nightlife. inside the apartments, every detail has been added with care to ensure the highest level of comfort and enjoyment for residents. excellent layout options give you different choices for apartments that suit your lifestyle, all within this apartment community. on the outside, the ritz offers beautifully landscaped surroundings and a unique indoor swimming pool opening onto a deck with an outdoor spa. whether you want a view of the lush inner courtyard or a window over looking the bright city lights, we have an apartment home to fit you! <br/>
<br/>
<br/>
♥ features ♥<br/>
- cable tv ready<br/>
- assigned subterranean gated parking<br/>
- mirrored wardrobe closet*<br/>
- custom crafted oak cabinetry<br/>
- laundry facilities on every floor<br/>
- indoor swimming pool<br/>
- beautiful courtyard<br/>
- soothing spa<br/>
- responsive maintenance<br/>
- dishwashers<br/>
- new carpet*<br/>
- fitness center<br/>
- controlled access entry<br/>
- storage available<br/>
- vertical blinds<br/>
- friendly, professional on­site management<br/>
- disposal<br/>
- walk in closet *<br/>
- fireplace*<br/>
- microwave<br/>
- central air &amp; heating*<br/>
- intrusion alarm<br/>
- patio/balcony*<br/>
- new appliances*<br/>
- oversized pantry*<br/>
- professionally landscaped grounds<br/>
- refrigerator (available to rent)<br/>
- elevator service<br/>
* in select units<br/>
<br/>
<br/>
<br/>
♥ driving directions ♥<br/>
from downtown l.a: drive north on highway 101 (the hollywood freeway) past the​ hollywood bowl and universal city, and tke the vineland ave exit. turn right at vineland, and then turn right on bloomfield street. the ritz ​ will be on the corner to your left; you may park on​ vineland avenue or bloomfield street.<br/>
<br/>
from west &amp; central san fernando valley: drive south/east on highway 101 (the ventura​ freeway) towards hollywood, and take the vineland ave exit. turn left on vineland, and take the second right onto bloomfield street. the ritz​ will be on the corner to your right; you may park on​ vineland avenue or bloomfield street.<br/>
<br/>
<br/>
10947 bloomfield street<br/>
studio city, ca<br/>
<br/>
<a class=""show-contact"" data-href=""/reply/lax/apa/7325674149/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
<br/>
<br/>
<br/>
equal housing opportunity. <br/>
available floor plan maybe different then the one that is shown.    </section>",,"$1,995",1.0,665.0,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-bedroom-ba-in-studio/7325674149.html,34.149206,-118.368999,POINT (-118.368999 34.149206),art,True
57,57,Furnished 2 beds/2bath with great views,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/wst/sub/d/west-hollywood-furnished-beds-2bath/7325609092.html""></div>
</div>
new carpeting and wood floors (rarely allowed in the desmond). this east facing, 2-story home has high ceilings, gets great lighting, with spacious balconies off the living room and master bedroom with views of west hollywood, the hollywood hills and downtown la. both bedrooms are ensuite and offer ample walk-in closets. accented by a beautifully placed candelabra, the kitchen has refinished cabinetry and an in-unit washer/dryer. can't beat this great location, within walking distance from some of the best shops and restaurants in the area!    </section>", (West Hollywood),"$2,800",2.0,1512.0,https://losangeles.craigslist.org/wst/sub/d/west-hollywood-furnished-beds-2bath/7325609092.html,34.08608,-118.384923,POINT (-118.384923 34.08608),downtown,True
58,58,Sunlight in beautiful East-Facing 2bed! 100.00 off monthly,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-sunlight-in-beautiful-east/7324578476.html""></div>
</div>
welcome to 5015 clintonwelcome home to 5015 clinton apartment homes, located in hancock park, a highly desirable neighborhood in the city of los angeles. we are close to larchmont village, wilshire blvd, hollywood, downtown los angeles and the 10 and 101 freeways.  interior features at 5015 clinton include in-home laundry machines, new stainless steel appliances, granite counters, custom cabinets and very spacious floor plans. cool off in the pool, or work out in the fully equipped gym. pet friendly.<br/>
<br/>
professionally managed by cirrus asset management, inc., ca - license # 01834798<br/>
<br/>
-on-site management<br/>
-black granite counter tops<br/>
-custom cabinetry<br/>
-frigidaire stainless steel appliances<br/>
-disposal<br/>
-sundeck<br/>
-stackable or side by side washers/dryers<br/>
-garage<br/>
-clubhouse lounge and conference room<br/>
-swimming pool and sun deck<br/>
-on-site maintenance<br/>
-elevator<br/>
<br/>
call:  <a class=""show-contact"" data-href=""/reply/lax/apa/7324578476/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
https://www.5015clinton.com/?utm_knock=cl<br/>
<br/>
</section>"," (5015 Clinton Street, Los Angeles, CA)","$2,510",2.0,1221.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-sunlight-in-beautiful-east/7324578476.html,34.08171,-118.311717,POINT (-118.311717 34.08171),art,True
59,59,1 Month Free ❰ ATWOOD HOLLYWOOD APTS ❱ modern finishes,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-month-free-atwood-hollywood/7325502561.html""></div>
</div>
<b>welcome to atwood apartment homes</b><br/>
• $2295 – 1 bedroom – 1 bathroom<br/>
• $2925 – 2 bedrooms – 2 bathrooms<br/>
<br/>
<b>address</b>   |   1338 gordon st la ca 90028<br/>
<br/>
<b>contact</b>   |    <a class=""show-contact"" data-href=""/reply/lax/apa/7325502561/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
______________________________________<br/>
<br/>
atwood is situated in the hub of hollywood<br/>
showcasing chic and contemporary<br/>
1 and 2–bedroom flats.<br/>
<br/>
with several styles to choose from – our<br/>
unique homes feature modern kitchens with<br/>
quartz countertops, stainless steel appliances,<br/>
wood grain flooring and washer / dryer.<br/>
<br/>
please ask about your move-in specials<br/>
•   1 month free rent<br/>
•   we also offer { $0 credit application fees }<br/>
______________________________________<br/>
<br/>
<b>   interior amenities</b><br/>
• hard surface plank flooring<br/>
• beautiful cabinetry – throughout<br/>
• designer carpet – bedrooms<br/>
• contemporary led fixtures<br/>
• recessed lighting<br/>
• designer tile in bathroom<br/>
• touch light vanity mirrors<br/>
• closet organizers<br/>
• nest thermostats<br/>
• nine-foot ceilings<br/>
• washer and dryer – in unit<br/>
• designer window coverings<br/>
• private patio / balcony<br/>
<br/>
<b>   gourmet kitchen</b><br/>
• quartz countertops<br/>
• kitchen tiled backsplash<br/>
• high-end stainless-steel appliances<br/>
• stove / microwave / dishwasher / refrigerator<br/>
• deep – ss kitchen sink with waste disposal<br/>
<br/>
<b>   community</b><br/>
• building intercom entry system<br/>
• gated subterranean parking<br/>
• electric car charging station<br/>
• secured bicycle storage<br/>
• 24-hr fitness center<br/>
• package concierge<br/>
• on-call maintenance<br/>
• complimentary refreshment bar<br/>
• professional on-site management<br/>
<br/>
<b>   exterior</b><br/>
• amazing sky deck views<br/>
• fire-pit in courtyard<br/>
• lounge areas<br/>
• barbeques<br/>
• sky deck w/ wi-fi<br/>
<br/>
<b>   pet policy</b><br/>
• pets allowed: dogs, cats<br/>
• pet restrictions: aggressive breeds<br/>
• weight limit: 100 lbs.<br/>
• pet limit: 2 pets maximum<br/>
• pet deposit: $500<br/>
<br/>
<b>contact us</b><br/>
viewing or leasing information<br/>
<b><big> <a class=""show-contact"" data-href=""/reply/lax/apa/7325502561/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
</big></b><br/>
<br/>
<b>location</b><br/>
1338 gordon st los angeles ca 90028<br/>
<br/>
nearby: los feliz little armenia silver lake<br/>
thai town east hollywood west hollywood<br/>
los angeles santa monica blvd sunset blvd<br/>
fountain ave fairfax la brea silverlake    </section>", (Hollywood),"$2,295",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-month-free-atwood-hollywood/7325502561.html,34.095814,-118.320029,POINT (-118.320029 34.095814),art,True
60,60,1 Month Free ❰ ATWOOD HOLLYWOOD APTS ❱ modern finishes,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-month-free-atwood-hollywood/7322447707.html""></div>
</div>
<b>welcome to atwood apartments</b><br/>
1338 gordon st la ca 90028<br/>
<a class=""show-contact"" data-href=""/reply/lax/apa/7322447707/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<hr align=""left"" noshade="""" size=""1"" width=""276""/><br/>
<b>please ask about your move-in specials</b><br/>
• 1 month free rent<br/>
• we also offer { $0 credit application fees }<br/>
• $2295 – 1 bedroom, 1 bathroom<br/>
• $2925 – 2 bedrooms, 2 bathrooms<br/>
<hr align=""left"" noshade="""" size=""1"" width=""276""/><br/>
<b>interior amenities</b><br/>
• hard surface plank flooring<br/>
• beautiful cabinetry – throughout<br/>
• designer carpet – bedrooms<br/>
• contemporary led fixtures<br/>
• recessed lighting<br/>
• designer tile in bathroom<br/>
• touch light vanity mirrors<br/>
• closet organizers<br/>
• nest thermostats<br/>
• nine-foot ceilings<br/>
• washer and dryer – in unit<br/>
• designer window coverings<br/>
• private patio / balcony<br/>
<br/>
<b>gourmet kitchen</b><br/>
• quartz countertops<br/>
• kitchen tiled backsplash<br/>
• high-end stainless-steel appliances<br/>
• stove / microwave / dishwasher / refrigerator<br/>
• deep – ss kitchen sink with waste disposal<br/>
<br/>
<b>community</b><br/>
• building intercom entry system<br/>
• gated subterranean parking<br/>
• electric car charging station<br/>
• secured bicycle storage<br/>
• 24-hr fitness center<br/>
• package concierge<br/>
• on-call maintenance<br/>
• complimentary refreshment bar<br/>
• professional on-site management<br/>
<br/>
<b>exterior</b><br/>
• amazing sky deck views<br/>
• fire-pit in courtyard<br/>
• lounge areas<br/>
• barbeques<br/>
• sky deck w/ wi-fi<br/>
<br/>
<b>pet policy</b><br/>
• pets allowed: dogs, cats<br/>
• pet restrictions: aggressive breeds<br/>
• weight limit: 100 lbs.<br/>
• pet limit: 2 pets maximum<br/>
• pet deposit: $500<br/><br/>
<b>contact us</b><br/>
viewing or leasing information<br/>
<a class=""show-contact"" data-href=""/reply/lax/apa/7322447707/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<hr align=""left"" noshade="""" size=""1"" width=""276""/><br/>
nearby: los feliz little armenia silver lake<br/>
thai town east hollywood west hollywood<br/>
los angeles santa monica blvd sunset blvd<br/>
fountain ave fairfax la brea silverlake    </section>", (Hollywood),"$2,925",2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-month-free-atwood-hollywood/7322447707.html,34.095485,-118.320018,POINT (-118.320018 34.095485),art,True
61,61,1 Month Free ❰ ATWOOD HOLLYWOOD APTS ❱ modern finishes,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-month-free-atwood-hollywood/7325423969.html""></div>
</div>
<b>welcome to atwood apartments</b><br/>
1338 gordon st la ca 90028<br/>
<a class=""show-contact"" data-href=""/reply/lax/apa/7325423969/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<hr align=""left"" noshade="""" size=""1"" width=""276""/><br/>
<b>please ask about your move-in specials</b><br/>
• 1 month free rent<br/>
• we also offer { $0 credit application fees }<br/>
• $2295 – 1 bedroom, 1 bathroom<br/>
• $2925 – 2 bedrooms, 2 bathrooms<br/>
<hr align=""left"" noshade="""" size=""1"" width=""276""/><br/>
<b>interior amenities</b><br/>
• hard surface plank flooring<br/>
• beautiful cabinetry – throughout<br/>
• designer carpet – bedrooms<br/>
• contemporary led fixtures<br/>
• recessed lighting<br/>
• designer tile in bathroom<br/>
• touch light vanity mirrors<br/>
• closet organizers<br/>
• nest thermostats<br/>
• nine-foot ceilings<br/>
• washer and dryer – in unit<br/>
• designer window coverings<br/>
• private patio / balcony<br/>
<br/>
<b>gourmet kitchen</b><br/>
• quartz countertops<br/>
• kitchen tiled backsplash<br/>
• high-end stainless-steel appliances<br/>
• stove / microwave / dishwasher / refrigerator<br/>
• deep – ss kitchen sink with waste disposal<br/>
<br/>
<b>community</b><br/>
• building intercom entry system<br/>
• gated subterranean parking<br/>
• electric car charging station<br/>
• secured bicycle storage<br/>
• 24-hr fitness center<br/>
• package concierge<br/>
• on-call maintenance<br/>
• complimentary refreshment bar<br/>
• professional on-site management<br/>
<br/>
<b>exterior</b><br/>
• amazing sky deck views<br/>
• fire-pit in courtyard<br/>
• lounge areas<br/>
• barbeques<br/>
• sky deck w/ wi-fi<br/>
<br/>
<b>pet policy</b><br/>
• pets allowed: dogs, cats<br/>
• pet restrictions: aggressive breeds<br/>
• weight limit: 100 lbs.<br/>
• pet limit: 2 pets maximum<br/>
• pet deposit: $500<br/><br/>
<b>contact us</b><br/>
viewing or leasing information<br/>
<a class=""show-contact"" data-href=""/reply/lax/apa/7325423969/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<hr align=""left"" noshade="""" size=""1"" width=""276""/><br/>
nearby: los feliz little armenia silver lake<br/>
thai town east hollywood west hollywood<br/>
los angeles santa monica blvd sunset blvd<br/>
fountain ave fairfax la brea silverlake    </section>", (Hollywood),"$2,295",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-month-free-atwood-hollywood/7325423969.html,34.095636,-118.320158,POINT (-118.320158 34.095636),art,True
