,Unnamed: 0,Post Title,Description,Neighborhood,Price,No. Beds,SF,URL,lat,lon,geometry,code_words,cw_present
11,11,Well kept 6 units in Boyle Heights - 13 GRM - 32% RENTAL UPSIDE,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/wst/reb/d/los-angeles-well-kept-units-in-boyle/7317984538.html""></div>
</div>
well kept 6 units in boyle heights - 13 grm - 32% rental upside<br/>
<br/>
for more information about this listing and to view all properties in the area for free, please visit my website at: <br/>
www.ips-la.com<br/>
<br/>
gabriela manakova <br/>
innovative property strategies<br/>
local real estate expert<br/>
<a class=""show-contact"" data-href=""/reply/lax/reb/7317984538/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
dre# 01327946    </section>", (Boyle Heights/Los Angeles),"$1,350,000",,,https://losangeles.craigslist.org/wst/reb/d/los-angeles-well-kept-units-in-boyle/7317984538.html,34.0245,-118.1975,POINT (-118.1975 34.0245),,False
12,12,Boyle Heights Home,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-boyle-heights-home/7324384145.html""></div>
</div>
2 bed / 1 bath <br/>
(interior will be repainted before june 1)<br/>
<br/>
 remolded home at the intersection of whittier and soto. centrally located next to 60, 5 and 101 freeway.<br/>
<br/>
minutes from downtown la<br/>
<br/>
about the house:<br/>
<br/>
only 1 house on the property<br/>
<br/>
central air and heat<br/>
<br/>
stove and refrigerator included<br/>
<br/>
good size enclosed front yard.<br/>
<br/>
side yard can be used to set up patio set.<br/>
<br/>
small basement for storage<br/>
<br/>
washer and dryer connections<br/>
<br/>
the house is minutes from usc medical center, downtown la, goldline, union station, near bus stops and the 710 10 fwy interchange.<br/>
<br/>
current tenant painted the interior.   landlord willing to repaint interior to colors in pictures provided.  pictures provided are from 1 year ago before current tenant moved in.    </section>", (Boyle Heights),"$2,600",2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-boyle-heights-home/7324384145.html,34.034471,-118.216038,POINT (-118.216038 34.034471),central,True
13,13,Welcome To The Best Of Boyle Heights Remodeled One Bedroom,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-welcome-to-the-best-of/7319458342.html""></div>
</div>
<big>
<big>
<b>the azure heights: a newly remodeled boyle heights community</b>
</big>
</big>
<br/>
<br/>
<b>property address</b>
<br/>
2736 pomeroy avenue  - 301 | los angeles, ca 90033
<br/>

  available: now

<br/>
<br/>
<b>offered by</b>
<br/>
2736 pomeroy, llc
<br/>
<br/>
<hr/>
<br/>
<b>description</b>
<blockquote>
    come home to azure heights! this newly renovated building is designed with convenience and modern comfort in mind. the stylish interiors are designed to comfort with hardwood flooring, ample closet space, large mirrors, stainless steel appliances, a/c and heating. this building features essential amenities like on-site gated parking, elevator, beautifully landscaped outdoor spaces and laundry rooms on each floor. tucked away in historic boyle heights community, these apartments are minutes to downtown la, the 10 freeway, keck medicine of usc, east los angeles college and much more!
<br/>
<br/>contact us for a tour! visit the azure heights today and take advantage of all it has to offer. you’ll see that the azure heights is the perfect place to call home.”
<br/>
<br/>apartment amenities
<br/>brand new flooring
<br/>a/c unit
<br/>ceiling fans
<br/>stainless steel refrigerator
<br/>stainless steel stove
<br/>stainless steel dishwasher
<br/>stainless steel microwave
<br/>brand-new countertops
<br/>
<br/>building amenities
<br/>gated assigned parking
<br/>on-site laundry on each floor
<br/>on-site manager
<br/>elevator
<br/>landscaped outdoor spaces
<br/>
<br/>pet policy:
<br/>pets welcome
<br/>25lb weight maximum
<br/>$250 pet deposit
<br/>$35 pet rent
<br/>
<br/>rental terms
<br/>base rent: $1650
<br/>12-month lease
<br/>application fee: $35
<br/>security deposit: $1650 on approved credit
<br/>available: now
<br/>utilities: rubs
<br/>
<br/>call or text  <a class=""show-contact"" data-href=""/reply/lax/apa/7319458342/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
 or email martisa to schedule a showing! virtual tours also available!
  </blockquote>
<b>amenities</b>
<ul>
<li>on site laundry room</li>
<li>on site parking</li>
<li>assigned parking</li>
</ul>
<b>details</b>
<ul>
<li>beds/baths: 1bd/1.0ba</li>
</ul>
<b>rental terms</b>
<ul>
<li>rent: $1,600.00 

    <li>available: now
    <li>application fee: $35.00
    <li>security deposit: $1,600.00

  </li></li></li></li></ul>
<b>pet policy</b>
<ul>
<li>cats allowed</li>
<li>small dogs allowed</li>
</ul>
 </section>", (Boyle Heights),"$1,600",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-welcome-to-the-best-of/7319458342.html,34.053238,-118.19666,POINT (-118.19666 34.053238),modern,True
14,14,Spacious 5 units in Boyle Heights - 12 GRM // 6.2% CAP - WELL KEPT,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/wst/reb/d/los-angeles-spacious-units-in-boyle/7316548988.html""></div>
</div>
spacious 5 units in boyle heights - 12 grm // 6.2% cap - well kept<br/>
<br/>
for more information about this listing and to view all properties in the area for free, please visit my website at: <br/>
www.ips-la.com<br/>
<br/>
gabriela manakova <br/>
innovative property strategies<br/>
local real estate expert<br/>
<a class=""show-contact"" data-href=""/reply/lax/reb/7316548988/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
dre# 01327946    </section>", (Boyle Heights/Los Angeles),"$1,249,000",,,https://losangeles.craigslist.org/wst/reb/d/los-angeles-spacious-units-in-boyle/7316548988.html,34.0487,-118.2084,POINT (-118.2084 34.0487),,False
16,16,Boyle Heights Grocery Market Store,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/off/d/los-angeles-boyle-heights-grocery/7315814480.html""></div>
</div>
<p><b>ed torrez</b> - (562) 577-0496</p>
<p>license# 01517344</p>
<hr/>
<p>retail property for lease</p>
<h2>2432 east 1st street</h2>
<h3>2432 east 1st street, los angeles, ca 90033</h3>
    total space available: <b>3,000 sf</b><br/>rental rate: <b>$0.92<i></i>/sf/month</b><br/>property type: retail<br/>property sub-type: street retail<br/>additional sub-types: retail (other)<br/>special purpose (other)<br/>building size: 14,550 sf<br/>year built: 1927<br/>lot size: 5,462 sf<br/>cross streets: 1st and mathews<br/>zoning description: c2-1<br/>
<br/>
<hr/>
<h3>highlights</h3>
<ul>
<li>boyle heights neighborhood</li><li>nostalgic building</li><li>easy access to metro gold line and freeways</li><li>minutes from downtown los angeles</li><li>between future housing projects at 1st and soto and 1st and evergreen</li><li>7 door built-in refrigerator and approx. 1,500 sq. ft of sales floor space.</li>
</ul>
<hr/>
<h3>description</h3>
<p>prime boyle heights (east los angeles) location on east 1st street.  suitable and configured for a grocery convenience store.  lease type and terms negotiable.  space has been rehabbed and needs a reliable business store owner manager to operate.  built in refrigerator has 7 doors and measures 21' x 8'.  must see to appreciate.  boyle heights residents have been asking for the grand opening and looking for a local store to provide quality foods and service.  also, many are looking for employement.   approx 1,500 sq. ft of sales floor space.  no lock-box on premise, schedule an appointment.  serious lessee's only with spotless financials.</p>
<p>in boyle heights on the corner of east 1st street and mathews street 1/2 a block away from soto and 1st street metro gold line station and minutes from downtown los angeles.<br/><br/>community gentrification happening along 1st street corridor along metro gold line route.<br/><br/>between future housing projects at 1st and soto and 1st and evergreen. </p>
<hr/>
<h3>1 space available</h3>
<h4>space 1</h4>
space available: <b>3,000 sf</b><br/>rental rate: <b>$2,750<i>
</i>/month</b><br/>space type: street retail<br/>lease type: modified gross<br/>
<br/>
<hr/>
<p><b>ed torrez</b> - (562) 577-0496</p>
<p>license# 01517344</p>
<hr/>
<p>the information above has been obtained from sources believed reliable. while we do not doubt its accuracy we have not verified it and make no guarantee, warranty or representation about it. it is your responsibility to independently confirm its accuracy and completeness.</p>
<br/>
<b>no mmj businesses</b> </section>", (2432 East 1st Street),"$2,750",,,https://losangeles.craigslist.org/lac/off/d/los-angeles-boyle-heights-grocery/7315814480.html,34.043616,-118.209281,POINT (-118.209281 34.043616),downtown,True
33,33,1bed/1bth rear unit - $1500,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/wst/apa/d/los-angeles-1bed-1bth-rear-unit/7317087260.html""></div>
</div>
new contruction<br/>
<br/>
rear unit<br/>
<br/>
-tenant pays electricity (only)<br/>
-be the first to occupy this unit<br/>
-everything is new<br/>
<br/>
landlord will require verification of income/employment/credit check. security deposit will be required. <br/>
<br/>
click on the link below, then click on the 1 bedroom unit. <br/>
<br/>
fill out the application in order to be given an appoitment to see the unit. <br/>
<br/>
<br/>
https://kevlarpixels.github.io/hive-management/<br/>
<br/>
<br/>
if ad is still up, the unit is still availavle  <br/>
<br/>
<a class=""show-contact"" data-href=""/reply/lax/apa/7317087260/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
- jonny <br/>
<br/>
</section>", (Los Angeles/Boyle Heights),"$1,500",1.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-1bed-1bth-rear-unit/7317087260.html,34.0502,-118.1953,POINT (-118.1953 34.0502),security,True
34,34,$400 FURNISHED BEDROOM IN A XL 3 BED/2 BATH AVAIL IMMEDIATEL,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/wst/roo/d/los-angeles-400-furnished-bedroom-in-xl/7324282433.html""></div>
</div>
seeking a potential long term new roomate to share my home with. current roomate will be leaving . i keep to myself alot and would be nice to find someone who is similar. ideally i would like to have a hard working clean and respectful roomate willing to share household duties etc.. i am a pretty chill easy going guy, i smoke weed and enjoy a good drink and all outdoor things.. have a big garden and lots of house plants. there is some storage space but not alot so its best if you dont have too many loose odds and ends. the basement space is unfurnished and is a pretty sweet space for you to set up and decorate as you like. i am in the middle of repainting the whole house as well so hope you like the colors.contact here <a class=""show-contact"" data-href=""/reply/lax/roo/7324282433/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
pets are a pssibility so long as you are a responsible owner. i have compost and garden beds in the back so any dogs will have to be well behaved and not let out unattended.<br/>
laundry is in the basement bathroom so to a degree the space is somewhat shared for laundry usage.<br/>
that covers most of it. if your interested shoot me a message and we can see of we connect well and then proceed from there. i am having trouble loading pictures but will get som up soon.    </section>"," (BOYLE HEIGHTS, LOS ANGELES)",$0,,,https://losangeles.craigslist.org/wst/roo/d/los-angeles-400-furnished-bedroom-in-xl/7324282433.html,34.030147,-118.208658,POINT (-118.208658 34.030147),,False
35,35,Downtown LA 1 Bedroom Apartment,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-downtown-la-bedroom/7326233874.html""></div>
</div>
1 bedroom apartment nearby dtla.  appliance sales wifi included. street parking only.  ideal for mature working adult.  non smoker,  drama free and drug free.  clean , quiet, and safe.  close usc keck. school of medicine, cal state la. call for more details.                                            <br/>
<br/>
</section>", (Boyle Heights),"$1,500",1.0,600.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-downtown-la-bedroom/7326233874.html,34.0487,-118.2084,POINT (-118.2084 34.0487),downtown,True
36,36,It's A Brand New Day Remodeled One Bedrooms,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-its-brand-new-day-remodeled/7324027070.html""></div>
</div>
<big>
<big>
<b>the azure heights: a newly remodeled boyle heights community</b>
</big>
</big>
<br/>
<br/>
<b>property address</b>
<br/>
2736 pomeroy avenue  - 101 | los angeles, ca 90033
<br/>

  available: now

<br/>
<br/>
<b>offered by</b>
<br/>
2736 pomeroy, llc
<br/>
<br/>
<hr/>
<br/>
<b>description</b>
<blockquote>
    come home to azure heights! this newly renovated building is designed with convenience and modern comfort in mind. the stylish interiors are designed to comfort with hardwood flooring, ample closet space, large mirrors, stainless steel appliances, a/c and heating. this building features essential amenities like on-site gated parking, elevator, beautifully landscaped outdoor spaces and laundry rooms on each floor. tucked away in historic boyle heights community, these apartments are minutes to downtown la, the 10 freeway, keck medicine of usc, east los angeles college and much more!
<br/>
<br/>contact us for a tour!  visit the azure heights today and take advantage of all it has to offer.  you’ll see that the azure heights is the perfect place to call home.”
<br/>
<br/>apartment amenities 
<br/>brand new flooring
<br/>a/c unit
<br/>ceiling fans
<br/>stainless steel refrigerator 
<br/>stainless steel stove
<br/>stainless steel dishwasher
<br/>stainless steel microwave
<br/>brand-new countertops
<br/>
<br/>building amenities    
<br/>gated assigned parking 
<br/>on-site laundry on each floor
<br/>on-site manager
<br/>elevator
<br/>landscaped outdoor spaces
<br/>
<br/>pet policy:
<br/>pets welcome
<br/>25lb weight maximum
<br/>$250 pet deposit
<br/>$35 pet rent
<br/>
<br/>rental terms
<br/>base rent: $1650
<br/>12-month lease
<br/>application fee: $35
<br/>security deposit: $1650 on approved credit
<br/>available: now
<br/>utilities: rubs 
<br/>
<br/>call or text  <a class=""show-contact"" data-href=""/reply/lax/apa/7324027070/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
 or email martisa to schedule a showing! virtual tours also available!
<br/>
</blockquote>
<b>amenities</b>
<ul>
<li>on-site manager</li>
<li>assigned parking</li>
<li>on-site laundry</li>
</ul>
<b>details</b>
<ul>
<li>beds/baths: 1bd/1.0ba</li>
</ul>
<b>rental terms</b>
<ul>
<li>rent: $1,550.00 

    <li>available: now
    <li>application fee: $35.00
    <li>security deposit: $1,550.00

  </li></li></li></li></ul>
<b>pet policy</b>
<ul>
<li>cats allowed</li>
<li>small dogs allowed</li>
</ul>
 </section>", (Boyle Heights),"$1,550",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-its-brand-new-day-remodeled/7324027070.html,34.053238,-118.19666,POINT (-118.19666 34.053238),modern,True
61,61,"Monthly Rehearsal Studios, Production Studios, Lockouts - 1 MONTH FREE","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/off/d/los-angeles-monthly-rehearsal-studios/7326002915.html""></div>
</div>
royal rehearsal is la's premier music rehearsal, recording, and production studio company, with 5 locations and roughly 100 rehearsal, recording, and production units located in and around central la.<br/>
<br/>
our units are great for bands, solo artists, producers, recording engineers, djs, music teachers, private instructors, artists, photographers, video production specialists, and general creative office users.<br/>
<br/>
standard move-in discounts to new, qualified tenants: 1-month free on a year lease or 1/2-month free on a 6-month lease; (applies to the 2nd full month of rent).<br/>
<br/>
we probably have a space that fits your needs and budget.<br/>
<br/>
check out the available unit list here:<br/>
<br/>
https://drive.google.com/open?id=1juzvliy7yxcsswb2hokvmfqsufdizmand4a4np1wkba<br/>
<br/>
if interested, feel free to fill out our application here: https://forms.gle/vkvhyjk7h6chiywo6<br/>
<br/>
or, visit us on the web for more info: http://www.royalrehearsal.com/<br/>
<br/>
cheers!<br/>
<br/>
-the royal rehearsal team    </section>"," (DTLA, K-Town, Boyle Heights, Commerce, Burbank)",$525,,110.0,https://losangeles.craigslist.org/lac/off/d/los-angeles-monthly-rehearsal-studios/7326002915.html,34.045655,-118.216195,POINT (-118.216195 34.045655),central,True
66,66,$400 FURNISHED BEDROOM IN A XL 3 BED/2 BATH AVAIL IMMEDIATEL,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/wst/roo/d/los-angeles-400-furnished-bedroom-in-xl/7324750975.html""></div>
</div>
seeking a potential long term new roomate to share my home with. current roomate will be leaving . i keep to myself alot and would be nice to find someone who is similar. ideally i would like to have a hard working clean and respectful roomate willing to share household duties etc.. i am a pretty chill easy going guy, i smoke weed and enjoy a good drink and all outdoor things.. have a big garden and lots of house plants. there is some storage space but not alot so its best if you dont have too many loose odds and ends. the basement space is unfurnished and is a pretty sweet space for you to set up and decorate as you like. i am in the middle of repainting the whole house as well so hope you like the colors.contact here <a class=""show-contact"" data-href=""/reply/lax/roo/7324750975/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
pets are a pssibility so long as you are a responsible owner. i have compost and garden beds in the back so any dogs will have to be well behaved and not let out unattended.<br/>
laundry is in the basement bathroom so to a degree the space is somewhat shared for laundry usage.<br/>
that covers most of it. if your interested shoot me a message and we can see of we connect well and then proceed from there. i am having trouble loading pictures but will get som up soon.    </section>"," (BOYLE HEIGHTS, LOS ANGELES)",$0,,,https://losangeles.craigslist.org/wst/roo/d/los-angeles-400-furnished-bedroom-in-xl/7324750975.html,34.030147,-118.208658,POINT (-118.208658 34.030147),,False
68,68,"Private Bathroom & Furnished, near HIP Arts District","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/roo/d/los-angeles-private-bathroom-furnished/7322043633.html""></div>
</div>
we have one private bedroom with a private bath available in a 3 bedroom house in boyle heights (this bedroom is furnished, although design has changed).  roommates names are josh and pedram. mid's 20. college educated and creative. one of us is from north carolina and the other roomie is a military veteran. <br/>
<br/>
the place isn't glam, but its a great place to live and have your own private bathroom. <br/>
<br/>
near all the major freeways: 5, 10, 60, 101, and 110. dtla and arts district is just a short 5–10 minute drive (it's not a bad walk or bike ride either). accessible to lots of bus routes that have stops on soto or chavez blvd. the gold line soto rail station is near.<br/>
<br/>
this room is currently on a month-to-month term. rent is $850 due on the first of each month plus share the utilities (water, sewer, electric, trash) that's about an additional $70.<br/>
<br/>
please contact me (jess) if you are interested so we can arrange to show you the place and/or answer any questions you may have first. it would also be helpful if you tell us a little about yourself!    </section>", (Boyle Heights),$850,,,https://losangeles.craigslist.org/lac/roo/d/los-angeles-private-bathroom-furnished/7322043633.html,34.0245,-118.1975,POINT (-118.1975 34.0245),private,True
77,77,"LARGE REMODELED PRIVATE BEDROOMS, CENTRAL LOCATION + UTILITIES INCL","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/roo/d/los-angeles-large-remodeled-private/7325914279.html""></div>
</div>
large private bedrooms with shared bathrooms, ready for immediate move-in!<br/>
<br/>
recently remodeled!<br/>
great convenient location, right across the street from hollenbeck park. close to university of southern california (usc), art district 10 &amp; 110 fwy and downtown la.<br/>
<br/>
large two-story house with 11 total bedrooms, 5 are available. prices vary depending on the size of the bedroom ($695 or $725) &amp; security deposit is equal to one month of rent. <br/>
<br/>
- move-in cost: first month's rent + security deposit <br/>
- apply today to see if you qualify for a reduced move-in cost. <br/>
- sorry, no pets allowed due to shared common areas out of respect to other tenants.<br/>
<br/>
the bedrooms are private (no roommates). there are 3 bathrooms, kitchen, and lounge room that are shared with all housemates. kitchen includes refrigerator, microwave, and stove. washer and dryer will be available.<br/>
central ac throughout the whole house. utilities are paid by the owner. parking is available for an additional fee. <br/>
<br/>
youtube preview link:<br/>
https://www.youtube.com/watch?v=23qi3gjyvjc <br/>
<br/>
because of covid-19 we are limiting the amount of showings we can do per week and will only schedule serious inquiries.<br/>
<br/>
open house will be held saturday at 12 noon to 1pm. please reach out to inquire for address.<br/>
<br/>
for more information or to schedule a private showing please call or text us at  <a class=""show-contact"" data-href=""/reply/lax/roo/7325914279/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
 (text messages preferred ) <br/>
<br/>
requirements: <br/>
-minimum credit score 640 <br/>
-pay stubs <br/>
-bank statements <br/>
-application <br/>
-background check    </section>", (Boyle Heights),$695,,,https://losangeles.craigslist.org/lac/roo/d/los-angeles-large-remodeled-private/7325914279.html,34.0487,-118.2084,POINT (-118.2084 34.0487),private,True
82,82,"/Week, Fully Furnished studio, AC, View, Near DTLA!","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-week-fully-furnished-studio/7316743628.html""></div>
</div>
fully furnished charming studio, private bathroom, window ac, facing west with nice view, all utilities paid, free wifi, full common kitchen to be used by all tenants, common backyard, gated and secured building in boyle heights, couple of miles east of downtown los angeles, available for immediate occupancy. rent is $400/week or $1,600/month. month to month with 30 days minimum stay or longer, no long-term lease required.<br/>
<br/>
unit 12 is on the second floor, back corner unit, private and peaceful, plenty of windows with lots of sun and natural light, facing the west with beautiful sunset view. the unit is furnished with a full-size bed, 2 pillows, sheets/bedding, towels, nightstand, night lamp, work desk, chair, refrigerator, microwave, smart tv, electric kettle, iron, ironing board, hair dryer and a lot more.<br/>
<br/>
the neighborhood is safe, clean, and secure. street parking, plus a nearby public parking with nominal daily rates and free nightly parking from 9:00 pm to 7:00 am. walking distance to shops, restaurants, parks, and houses of worship. minutes driving to usc general hospital, white memorial hospital, freeways 5, 10, 60 and 101.<br/>
for more questions or viewing, please call or text frankie at  <a class=""show-contact"" data-href=""/reply/lax/apa/7316743628/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
</section>", (Boyle Heights),$400,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-week-fully-furnished-studio/7316743628.html,34.046689,-118.212361,POINT (-118.212361 34.046689),charming,True
84,84,Artist Live/Work Studio - Room for Rent,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/roo/d/los-angeles-artist-live-work-studio/7323712413.html""></div>
</div>
perfect space for artists of all varieties. located in a newly renovated building with other artists and designers just minutes by car, bike, or metro from the arts district and dtla. less than a 5 minute walk to numerous taco stands, grocery store, pharmacy, and laundry. easy and convenient street parking with no meters.<br/>
<br/>
we have also developed our own 150 sq ft mini gallery within the larger space. come and see to learn more.<br/>
<br/>
your room: the ground level measures 9x18 feet and the loft level measures 9x8 feet.<br/>
<br/>
rent is month-to-month with nine months minimum and $900 security deposit. ($2000 to start).<br/>
trash and water included; you pay 1/3 of electricity and internet (typically around $50/month).<br/>
<br/>
official move-in will be 7/1 but earlier accommodation may be possible if needed.<br/>
<br/>
</section>", (Boyle Heights),"$1,099",,235.0,https://losangeles.craigslist.org/lac/roo/d/los-angeles-artist-live-work-studio/7323712413.html,34.019815,-118.20073,POINT (-118.20073 34.019815),art,True
86,86,Charming home USC Health Sciences Campus,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-charming-home-usc-health/7324052222.html""></div>
</div>
charming home located off the street with private entrance. <br/>
***close to downtown la and usc-keck medical campus*********<br/>
***bonus mounted tv stand**wifi available*** <br/>
furnished or unfurnished. interior recently remodeled with wood floors, granite countertop. laundry on-site. parking off-street. only one shared wall. private space in parking area away from street. private entrance: no shared hallways. <br/>
<br/>
location ideal for downtown or usc-keck, white memorial medical workers. 1 minute from 10/5 soto off-ramp.<br/>
<br/>
looking for long term tenant but will consider a monthly contract (minimum 3 months) with furnishings for additional  fee and cleaning fee. security deposit dependent on application.<br/>
background check required. viewings only for serious inquiries. we pre-qualify to avoid too many people disturbing the apartment. please do not disturb residents. section 8 and certificates considered. price posted is discount for excellent application; else additional fees may apply.<br/>
                   this is a drug-free/ drama-free/ smoke-free property.    </section>", (Boyle Heights),"$1,950",2.0,900.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-charming-home-usc-health/7324052222.html,34.052439,-118.201797,POINT (-118.201797 34.052439),charming,True
87,87,"Spacious/ Quiet Home, Private Entrance; Keck USC","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-spacious-quiet-home-private/7324054030.html""></div>
</div>
spacious and charming 2 bedroom home; imagine looking out over the neighborhood while preparing food or commuting to work in 5 minutes. upstairs and private entrance. no shared walls.  available furnished or unfurnished; air conditioner; kitchen appliances, parking. newer construction with wood floors.  lots of natural light to make working from home a pleasure. 😊<br/>
fabulous location: easy access to all la has to offer.<br/>
can be provided furnished or unfurnished .<br/>
usc medical campus students welcome<br/>
**********tv wall mount included******<br/>
thank you<br/>
will consider a 3-6 month lease for a different price. <br/>
posted price for 1 person and strong application. otherwise additional fees may apply.<br/>
*inquire for details based on application, lease    </section>"," (DTLA; Norris Hospital, Boyle Heights)","$1,995",2.0,1100.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spacious-quiet-home-private/7324054030.html,34.052019,-118.200359,POINT (-118.200359 34.052019),private,True
88,88,2ba | Beautiful NEW | Large Private Yard | Pets OK!!,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-2ba-beautiful-new-large/7323017839.html""></div>
</div>
*street parking only*<br/>
<br/>
beautiful newly renovated 4 bed / 2 bath in a convenient eastside location! each bedroom features its own minisplit a/c. with an airy european-style living / kitchen space and beautiful hardwood floors throughout. large private yard and new appliances all in a great location near boyle heights, you'll love calling this unit home!<br/>
<br/>
rent: $3050 ($3200 with $150 off per month for 12 months)<br/>
<br/>
unit features:<br/>
-washer/dryer in unit<br/>
-stainless steel appliances<br/>
-2 full bathrooms<br/>
-lower unit<br/>
-large private yard<br/>
-pets ok (2 pet max / must be approved by mgmt)<br/>
<br/>
neighborhood:<br/>
just south of echo park on the edge of boyle heights, this is a great location for those working on the eastside or downtown! nearby favorites include barbakush, panda express, pioneer chicken, guisados, el tepeyac cafe, george's burger stand, and weird wave coffee. just a short bike ride to all the amazing bars, restaurants and coffee shops in the dtla arts district like bestia, pizzanista, church + state, stumptown and more! close by usc, keck medical center, easy access to the 10 and the 5!<br/>
<br/>
about us:<br/>
adaptive realty is a progressive management company based in los angeles. we specialize in sensitive renovations of historic buildings located in echo park, silver lake, highland park, and lincoln heights. renters love our apartments, but, sadly, scammers do, too. don't be fooled: real adaptive personnel use adaptiverealty.com email addresses 100% of the time. please note: photos may not be of the exact unit advertised. #adaptiverealty<br/>
<br/>
contact: franklin to schedule a virtual or in person tour!    </section>", (Los Angeles),"$3,050",4.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-2ba-beautiful-new-large/7323017839.html,34.033289,-118.210416,POINT (-118.210416 34.033289),private,True
