,Unnamed: 0,Post Title,Description,Neighborhood,Price,No. Beds,SF,URL,lat,lon,geometry,code_words,cw_present
108,108,"1,700 SF Warehouse space for rent with 3,300 SF large covered lot","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/prk/d/los-angeles-1700-sf-warehouse-space-for/7316242780.html""></div>
</div>
imagine working in a central location, in downtown los angeles, near all the freeways. this is a 1,700 sf, stand-alone, private warehouse, with 18 foot high ceilings. it features a large private and covered parking lot of 3,300 sf. property features new windows, private restroom, secure fending, single egress, high steel fences, 40-foot wide sliding gate, large curb cuts, steel covered parking, and a dedicated power supply of 250 amps 3 phase. it features a sink, water hookups, and a newly constructed bathroom. perfect for creative space, retail, or light industrial. call or text  <a class=""show-contact"" data-href=""/reply/lax/prk/7316242780/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
. <br/>
<br/>
location: <br/>
walking distance to the metro purple line rail. arts district adjacent in boyle heights, adjacent to downtown. it's close to dining, parks, and shopping. great for quick transportation, it's close to the 101 and 10 freeway, and only one mile from downtown los angeles. call or text  <a class=""show-contact"" data-href=""/reply/lax/prk/7316242780/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
 <br/>
specs <br/>
premises: 5,000 sf <br/>
warehouse: 1,700 sf<br/>
lot: 3,300<br/>
zoning: m1<br/>
occupancy: immediate<br/>
<br/>
features<br/>
bathroom<br/>
high ceilings<br/>
walk to metro<br/>
close to downtown<br/>
2 water hoses<br/>
3 power supply junction boxes<br/>
gated <br/>
privacy fence<br/>
vacant<br/>
<br/>
<br/>
call or text the arts district group for times to see the space  <a class=""show-contact"" data-href=""/reply/lax/prk/7316242780/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
.<br/>
<br/>
<br/>
tags: parking storage lot food truck lot office creative studio production shoots employee parking space real estate building cubicle open layout bullpen skylights windows close metro train subway downtown los angeles little tokyo china town echo park glassell designer design photography set urban boyle heights chic design studio architecture adaptive reuse trophy hipster coffee shop art gallery artist animator startup tech start up building brick polished cement high ceilings gated parking security guard condo live work play unit for lease sublease gallery art galleries show room showcase boutique willow zinc blue bottle coffee late fashion garment stylish brick cement bow truss    </section>", (Los Angeles),"$4,200",,,https://losangeles.craigslist.org/lac/prk/d/los-angeles-1700-sf-warehouse-space-for/7316242780.html,34.042212,-118.225406,POINT (-118.225406 34.042212),central,True
109,109,Office with Warehouse for Lease w/ Parking Fashion District,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7316242823.html""></div>
</div>
newly renovated, 3,700 sf office and warehouse space with 5 gated parking next door. this office has ground floor entry, windows,  6 private offices, conference room area, and one large open-office bullpen layout. it also has a kitchen, dining area, storage space, lobby, central air conditioning, heating, new drywall, new floors, drop ceilings, sprinklers, and natural light throughout. 1,500 sf of warehouse on the ground floor. potential for additional creative build-out, 2 renovated. the building has m2 zoning. fashion district central, and very close to all areas of downtown los angeles. call for more information or tours at  <a class=""show-contact"" data-href=""/reply/lax/prk/7316242823/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
.<br/>
<br/>
tags: <br/>
fashion district dtla downtown office arts district art districts office creative studio space production shoots employee parking space real estate building commercial cubicle open layout bullpen bull skylights windows close metro train subway downtown los angeles little tokyo china town echo park glassell designer design photography production stop motion studio studios lighting track set sets scene urban museum gallery boyle heights chic design studio architecture adaptive reuse trophy hipster hip popular coffee shop art gallery artist animator startup tech startup techy startup vr virtual reality building brick polished cement high ceilings gated parking security guard condo live work play unit for lease sublease gallery art galleries show room vc venture capital showcase showroom display retail boutique willow zinc blue bottle coffee late fashion garment stylish brick cement bow truss 90023 90013 90021 90012 90022<br/>
</section>", (Los Angeles),"$4,900",,,https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7316242823.html,34.029113,-118.256407,POINT (-118.256407 34.029113),gated,True
110,110,Office with Warehouse for Lease w/ Parking Fashion District,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7316242868.html""></div>
</div>
this is a great opportunity to lease a fully renovated, 2 story, flex warehouse space in a central area of downtown los angeles. this m2 zoned building features 4 private offices, air conditioning, sprinklers, 2 private restrooms, a kitchen area, 3 man door entrances, 2 staircases, a gated loading area,  and on-site gated parking for 4. additional parking available to lease at cost. <br/>
<br/>
• 3,700 sf of space available across 2 floors. each floor is 1,850± sf. <br/>
• ideal for fashion use, design, professional or creative offices, etc. <br/>
• great dtla fashion district location just north of washington blvd<br/>
• instant access from santa monica (i-10) freeway<br/>
• 4 offices<br/>
• server room <br/>
•  2 restrooms <br/>
• offices are 580 sf, 440 sf, 350 sf, and 200 sf. <br/>
• concrete block construction built in 1974 <br/>
• zoned la m2 <br/>
• gated parking for 4 vehicles across the street <br/>
• available now. <br/>
tags: <br/>
fashion district dtla downtown office arts district art districts office creative studio space production shoots employee parking space real estate building commercial cubicle open layout bullpen bull skylights windows close metro train subway downtown los angeles little tokyo china town echo park glassell designer design photography production stop motion studio studios lighting track set sets scene urban museum gallery boyle heights chic design studio architecture adaptive reuse trophy hipster hip popular coffee shop art gallery artist animator startup tech startup techy startup vr virtual reality building brick polished cement high ceilings gated parking security guard condo live work play unit for lease sublease gallery art galleries show room vc venture capital showcase showroom display retail boutique willow zinc blue bottle coffee late fashion garment stylish brick cement bow truss 90023 90013 90021 90012 90022<br/>
</section>", (Los Angeles),"$4,000",,3700.0,https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7316242868.html,34.029113,-118.256407,POINT (-118.256407 34.029113),central,True
111,111,Office Flex Warehouse for Lease w/ Parking Fashion District,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-flex-warehouse-for/7316242904.html""></div>
</div>
this is a great opportunity to lease a fully renovated, 2 story, flex warehouse space in a central area of downtown los angeles. this m2 zoned building features 4 private offices, air conditioning, sprinklers, 2 private restrooms, a kitchen area, 3 man door entrances, 2 stair cases, a gated loading area,  and on-site gated parking for 4. additional parking available to lease at cost. <br/>
<br/>
• 3,700 sf of space available across 2 floors. each floor is 1,850± sf. <br/>
• ideal for fashion use, design, professional or creative offices, etc. <br/>
• great dtla fashion district location just north of washington blvd<br/>
• instant access from santa monica (i-10) freeway<br/>
• 4 offices<br/>
• server room <br/>
•  2 restrooms <br/>
• offices are 580 sf, 440 sf, 350 sf, and 200 sf. <br/>
• concrete block construction built in 1974 <br/>
• zoned la m2 <br/>
• gated parking for 4 vehicles across the street <br/>
• available now. <br/>
<br/>
tags: <br/>
fashion district dtla downtown office arts district art districts office creative studio space production shoots employee parking space real estate building commercial cubicle open layout bullpen bull skylights windows close metro train subway downtown los angeles little tokyo china town echo park glassell designer design photography production stop motion studio studios lighting track set sets scene urban museum gallery boyle heights chic design studio architecture adaptive reuse trophy hipster hip popular coffee shop art gallery artist animator startup tech startup techy startup vr virtual reality building brick polished cement high ceilings gated parking security guard condo live work play unit for lease sublease gallery art galleries show room vc venture capital showcase showroom display retail boutique willow zinc blue bottle coffee late fashion garment stylish brick cement bow truss 90023 90013 90021 90012 90022<br/>
</section>", (Los Angeles),"$4,000",,3700.0,https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-flex-warehouse-for/7316242904.html,34.040112,-118.250307,POINT (-118.250307 34.040112),central,True
112,112,Office with Warehouse for Lease w/ Parking Fashion District,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7316242958.html""></div>
</div>
newly renovated, 3,700 sf office and warehouse space with 5 gated parking next door. this office has ground floor entry, windows,  6 private offices, conference room area, and one large open-office bullpen layout. it also has a kitchen, dining area, storage space, lobby, central air conditioning, heating, new drywall, new floors, drop ceilings, sprinklers, and natural light throughout. 1,500 sf of warehouse on the ground floor. potential for additional creative build-out, 2 renovated. the building has m2 zoning. fashion district central, and very close to all areas of downtown los angeles. call for more information or tours at  <a class=""show-contact"" data-href=""/reply/lax/prk/7316242958/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
.<br/>
<br/>
tags: <br/>
fashion district dtla downtown office arts district art districts office creative studio space production shoots employee parking space real estate building commercial cubicle open layout bullpen bull skylights windows close metro train subway downtown los angeles little tokyo china town echo park glassell designer design photography production stop motion studio studios lighting track set sets scene urban museum gallery boyle heights chic design studio architecture adaptive reuse trophy hipster hip popular coffee shop art gallery artist animator startup tech startup techy startup vr virtual reality building brick polished cement high ceilings gated parking security guard condo live work play unit for lease sublease gallery art galleries show room vc venture capital showcase showroom display retail boutique willow zinc blue bottle coffee late fashion garment stylish brick cement bow truss 90023 90013 90021 90012 90022<br/>
</section>", (Los Angeles),"$4,225",,3700.0,https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7316242958.html,34.029113,-118.256407,POINT (-118.256407 34.029113),gated,True
113,113,Office with Warehouse for Lease w/ Parking Fashion District,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7316579649.html""></div>
</div>
newly renovated, 3,700 sf office and warehouse space with 5 gated parking next door. this office has ground floor entry, windows,  6 private offices, conference room area, and one large open-office bullpen layout. it also has a kitchen, dining area, storage space, lobby, central air conditioning, heating, new drywall, new floors, drop ceilings, sprinklers, and natural light throughout. 1,500 sf of warehouse on the ground floor. potential for additional creative build-out, 2 renovated. the building has m2 zoning. fashion district central, and very close to all areas of downtown los angeles. call for more information or tours at  <a class=""show-contact"" data-href=""/reply/lax/prk/7316579649/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
.<br/>
<br/>
tags: <br/>
fashion district dtla downtown office arts district art districts office creative studio space production shoots employee parking space real estate building commercial cubicle open layout bullpen bull skylights windows close metro train subway downtown los angeles little tokyo china town echo park glassell designer design photography production stop motion studio studios lighting track set sets scene urban museum gallery boyle heights chic design studio architecture adaptive reuse trophy hipster hip popular coffee shop art gallery artist animator startup tech startup techy startup vr virtual reality building brick polished cement high ceilings gated parking security guard condo live work play unit for lease sublease gallery art galleries show room vc venture capital showcase showroom display retail boutique willow zinc blue bottle coffee late fashion garment stylish brick cement bow truss 90023 90013 90021 90012 90022<br/>
</section>", (Los Angeles),"$4,000",,3700.0,https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7316579649.html,34.042012,-118.248407,POINT (-118.248407 34.042012),gated,True
114,114,Parking Lot For Lease - built to suit,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/ant/prk/d/lancaster-parking-lot-for-lease-built/7316581323.html""></div>
</div>
land for lease available today, terms are negotiable. leasing out a huge space for contractors or storage, located near the national soccer field at 43000 30th st e, lancaster, ca 93535. this industrial area is also great for storage, containers, on-site work, trucks, any m1 light industrial use and more. 2-year minimum lease. we cooperate with all brokers. call me with any questions or text  <a class=""show-contact"" data-href=""/reply/lax/prk/7316581323/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
. open to concessions if you plan on improving the space. <br/>
<br/>
tags:<br/>
production set palmdale lancaster self storage container shipping contain box cube truck trucks 16 wheeler store lumber wood carpenter yard parking contractors gravel cement building material industrial air force national soccer field desert graded pad affordable space small business shipping containers office creative studio production shoot employee parking space real estate building cubicle sky lights close metro downtown los angeles little tokyo china town echo park glassell designer design photography set urban boyle heights chic design studio architecture adaptive reuse trophy hipster coffee shop art gallery artist animator startup tech start up building brick polished cement high ceilings gated parking security guard condo live work play unit for lease sublease<br/>
<br/>
<br/>
</section>", (Palmdale),"$6,500",,40000.0,https://losangeles.craigslist.org/ant/prk/d/lancaster-parking-lot-for-lease-built/7316581323.html,34.7131,-117.8783,POINT (-117.8783 34.7131),hip,True
115,115,Warehouse with Office for Lease w/ Parking Fashion District Roll Ups,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/prk/d/los-angeles-warehouse-with-office-for/7316581943.html""></div>
</div>
work in a central location, in downtown los angeles, near all the major freeways. this is a 4,000 sf, stand-alone, m2 zoned, private warehouse, with 15 foot high ceilings. block built construction, insulated roof, and central ac in the offices. it features a gated parking yard in the back for 2± cars, and 3 striped private parking spaces in front. property features a large open warehouse space, no columns, ( 3,200 sf ), 2 private restrooms, wet sink area, flat ceiling, not truss, secure fencing, double egress, high steel fences in the yard, 12-foot roll-up door, steel sliding gate, large curb cuts, and a dedicated power supply of 250 amps.  perfect for creative space, retail, or light industrial. call or text  <a class=""show-contact"" data-href=""/reply/lax/prk/7316581943/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
. <br/>
<br/>
location: <br/>
walking distance to the metro, close to rails. arts district adjacent in the fashion district, near to boyle heights, adjacent to downtown.  it's close to dining, parks, and shopping. great for quick transportation, it's close to the 101 and 10 freeway, and only one mile from downtown los angeles. call or text  <a class=""show-contact"" data-href=""/reply/lax/prk/7316581943/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
 <br/>
specs <br/>
premises: 4,000 sf <br/>
lot: yes: 400 sf<br/>
zoning: m2<br/>
occupancy: immediate<br/>
<br/>
features<br/>
2 bathroom<br/>
high ceilings<br/>
close to busses and to metro<br/>
downtown fashion district<br/>
ample power<br/>
gated lot<br/>
privacy fence<br/>
vacant<br/>
<br/>
<br/>
call or text the arts district group for times to see the space  <a class=""show-contact"" data-href=""/reply/lax/prk/7316581943/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
.<br/>
<br/>
<br/>
tags: parking storage lot food truck lot office creative studio production shoots employee parking space real estate building cubicle open layout bullpen skylights windows close metro train subway downtown los angeles little tokyo china town echo park glassell designer design photography set urban boyle heights chic design studio architecture adaptive reuse trophy hipster coffee shop art gallery artist animator startup tech start up building brick polished cement high ceilings gated parking security guard condo live work play unit for lease sublease gallery art galleries show room showcase boutique willow zinc blue bottle coffee late fashion garment stylish brick cement bow truss<br/>
<br/>
</section>", (Los Angeles),"$5,500",,4000.0,https://losangeles.craigslist.org/lac/prk/d/los-angeles-warehouse-with-office-for/7316581943.html,34.030528,-118.265026,POINT (-118.265026 34.030528),central,True
116,116,"Renovated Office for Lease 3,700 SF with Parking and Warehouse","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/prk/d/los-angeles-renovated-office-for-lease/7316585555.html""></div>
</div>
this is a great opportunity to lease a fully renovated, 2 story, flex warehouse space in a central area of downtown los angeles. this m2 zoned building features 4 private offices, air conditioning, sprinklers, 2 private restrooms, a kitchen area, 3 man door entrances, 2 stair cases, a gated loading area,  and on-site gated parking for 4. additional parking available to lease at cost. <br/>
<br/>
• 3,700 sf of space available across 2 floors. each floor is 1,850± sf. <br/>
• ideal for fashion use, design, professional or creative offices, etc. <br/>
• great dtla fashion district location just north of washington blvd<br/>
• instant access from santa monica (i-10) freeway<br/>
• 4 offices<br/>
• server room <br/>
•  2 restrooms <br/>
• offices are 580 sf, 440 sf, 350 sf, and 200 sf. <br/>
• concrete block construction built in 1974 <br/>
• zoned la m2 <br/>
• gated parking for 4 vehicles across the street <br/>
• available now. <br/>
tags: <br/>
fashion district dtla downtown office arts district art districts office creative studio space production shoots employee parking space real estate building commercial cubicle open layout bullpen bull skylights windows close metro train subway downtown los angeles little tokyo china town echo park glassell designer design photography production stop motion studio studios lighting track set sets scene urban museum gallery boyle heights chic design studio architecture adaptive reuse trophy hipster hip popular coffee shop art gallery artist animator startup tech startup techy startup vr virtual reality building brick polished cement high ceilings gated parking security guard condo live work play unit for lease sublease gallery art galleries show room vc venture capital showcase showroom display retail boutique willow zinc blue bottle coffee late fashion garment stylish brick cement bow truss 90023 90013 90021 90012 90022<br/>
</section>", (Los Angeles),"$4,000",,3700.0,https://losangeles.craigslist.org/lac/prk/d/los-angeles-renovated-office-for-lease/7316585555.html,34.040112,-118.250307,POINT (-118.250307 34.040112),central,True
117,117,Parking Lot For Lease - built to suit,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/ant/prk/d/lancaster-parking-lot-for-lease-built/7317520574.html""></div>
</div>
land for lease available today, terms are negotiable. leasing out a huge space for contractors or storage, located near the national soccer field at 43000 30th st e, lancaster, ca 93535. this industrial area is also great for storage, containers, on-site work, trucks, any m1 light industrial use and more. 2-year minimum lease. we cooperate with all brokers. call me with any questions or text  <a class=""show-contact"" data-href=""/reply/lax/prk/7317520574/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
. open to concessions if you plan on improving the space. <br/>
<br/>
tags:<br/>
production set palmdale lancaster self storage container shipping contain box cube truck trucks 16 wheeler store lumber wood carpenter yard parking contractors gravel cement building material industrial air force national soccer field desert graded pad affordable space small business shipping containers office creative studio production shoot employee parking space real estate building cubicle sky lights close metro downtown los angeles little tokyo china town echo park glassell designer design photography set urban boyle heights chic design studio architecture adaptive reuse trophy hipster coffee shop art gallery artist animator startup tech start up building brick polished cement high ceilings gated parking security guard condo live work play unit for lease sublease<br/>
<br/>
<br/>
</section>", (Palmdale),"$81,000",,40000.0,https://losangeles.craigslist.org/ant/prk/d/lancaster-parking-lot-for-lease-built/7317520574.html,34.7131,-117.8783,POINT (-117.8783 34.7131),hip,True
118,118,Office with Warehouse for Lease w/ Parking Fashion District,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7317520590.html""></div>
</div>
newly renovated, 3,700 sf office and warehouse space with 5 gated parking next door. this office has ground floor entry, windows,  6 private offices, conference room area, and one large open-office bullpen layout. it also has a kitchen, dining area, storage space, lobby, central air conditioning, heating, new drywall, new floors, drop ceilings, sprinklers, and natural light throughout. 1,500 sf of warehouse on the ground floor. potential for additional creative build-out, 2 renovated. the building has m2 zoning. fashion district central, and very close to all areas of downtown los angeles. call for more information or tours at  <a class=""show-contact"" data-href=""/reply/lax/prk/7317520590/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
.<br/>
<br/>
tags: <br/>
fashion district dtla downtown office arts district art districts office creative studio space production shoots employee parking space real estate building commercial cubicle open layout bullpen bull skylights windows close metro train subway downtown los angeles little tokyo china town echo park glassell designer design photography production stop motion studio studios lighting track set sets scene urban museum gallery boyle heights chic design studio architecture adaptive reuse trophy hipster hip popular coffee shop art gallery artist animator startup tech startup techy startup vr virtual reality building brick polished cement high ceilings gated parking security guard condo live work play unit for lease sublease gallery art galleries show room vc venture capital showcase showroom display retail boutique willow zinc blue bottle coffee late fashion garment stylish brick cement bow truss 90023 90013 90021 90012 90022<br/>
</section>", (Los Angeles),"$4,900",,,https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7317520590.html,34.029113,-118.256407,POINT (-118.256407 34.029113),gated,True
119,119,Office with Warehouse for Lease w/ Parking Fashion District,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7317520604.html""></div>
</div>
newly renovated, 3,700 sf office and warehouse space with 5 gated parking next door. this office has ground floor entry, windows,  6 private offices, conference room area, and one large open-office bullpen layout. it also has a kitchen, dining area, storage space, lobby, central air conditioning, heating, new drywall, new floors, drop ceilings, sprinklers, and natural light throughout. 1,500 sf of warehouse on the ground floor. potential for additional creative build-out, 2 renovated. the building has m2 zoning. fashion district central, and very close to all areas of downtown los angeles. call for more information or tours at  <a class=""show-contact"" data-href=""/reply/lax/prk/7317520604/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
.<br/>
<br/>
tags: <br/>
fashion district dtla downtown office arts district art districts office creative studio space production shoots employee parking space real estate building commercial cubicle open layout bullpen bull skylights windows close metro train subway downtown los angeles little tokyo china town echo park glassell designer design photography production stop motion studio studios lighting track set sets scene urban museum gallery boyle heights chic design studio architecture adaptive reuse trophy hipster hip popular coffee shop art gallery artist animator startup tech startup techy startup vr virtual reality building brick polished cement high ceilings gated parking security guard condo live work play unit for lease sublease gallery art galleries show room vc venture capital showcase showroom display retail boutique willow zinc blue bottle coffee late fashion garment stylish brick cement bow truss 90023 90013 90021 90012 90022<br/>
</section>", (Los Angeles),"$4,900",,,https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7317520604.html,34.029113,-118.256407,POINT (-118.256407 34.029113),gated,True
120,120,Office with Warehouse for Lease w/ Parking Fashion District,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7317520616.html""></div>
</div>
newly renovated, 3,700 sf office and warehouse space with 5 gated parking next door. this office has ground floor entry, windows,  6 private offices, conference room area, and one large open-office bullpen layout. it also has a kitchen, dining area, storage space, lobby, central air conditioning, heating, new drywall, new floors, drop ceilings, sprinklers, and natural light throughout. 1,500 sf of warehouse on the ground floor. potential for additional creative build-out, 2 renovated. the building has m2 zoning. fashion district central, and very close to all areas of downtown los angeles. call for more information or tours at  <a class=""show-contact"" data-href=""/reply/lax/prk/7317520616/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
.<br/>
<br/>
tags: <br/>
fashion district dtla downtown office arts district art districts office creative studio space production shoots employee parking space real estate building commercial cubicle open layout bullpen bull skylights windows close metro train subway downtown los angeles little tokyo china town echo park glassell designer design photography production stop motion studio studios lighting track set sets scene urban museum gallery boyle heights chic design studio architecture adaptive reuse trophy hipster hip popular coffee shop art gallery artist animator startup tech startup techy startup vr virtual reality building brick polished cement high ceilings gated parking security guard condo live work play unit for lease sublease gallery art galleries show room vc venture capital showcase showroom display retail boutique willow zinc blue bottle coffee late fashion garment stylish brick cement bow truss 90023 90013 90021 90012 90022<br/>
</section>", (Los Angeles),"$4,900",,,https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7317520616.html,34.029113,-118.256407,POINT (-118.256407 34.029113),gated,True
121,121,Office with Warehouse for Lease w/ Parking Fashion District,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7317520623.html""></div>
</div>
newly renovated, 3,700 sf office and warehouse space with 5 gated parking next door. this office has ground floor entry, windows,  6 private offices, conference room area, and one large open-office bullpen layout. it also has a kitchen, dining area, storage space, lobby, central air conditioning, heating, new drywall, new floors, drop ceilings, sprinklers, and natural light throughout. 1,500 sf of warehouse on the ground floor. potential for additional creative build-out, 2 renovated. the building has m2 zoning. fashion district central, and very close to all areas of downtown los angeles. call for more information or tours at  <a class=""show-contact"" data-href=""/reply/lax/prk/7317520623/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
.<br/>
<br/>
tags: <br/>
fashion district dtla downtown office arts district art districts office creative studio space production shoots employee parking space real estate building commercial cubicle open layout bullpen bull skylights windows close metro train subway downtown los angeles little tokyo china town echo park glassell designer design photography production stop motion studio studios lighting track set sets scene urban museum gallery boyle heights chic design studio architecture adaptive reuse trophy hipster hip popular coffee shop art gallery artist animator startup tech startup techy startup vr virtual reality building brick polished cement high ceilings gated parking security guard condo live work play unit for lease sublease gallery art galleries show room vc venture capital showcase showroom display retail boutique willow zinc blue bottle coffee late fashion garment stylish brick cement bow truss 90023 90013 90021 90012 90022<br/>
</section>", (Los Angeles),"$4,900",,,https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7317520623.html,34.029113,-118.256407,POINT (-118.256407 34.029113),gated,True
122,122,Office with Warehouse for Lease w/ Parking Fashion District,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7321644921.html""></div>
</div>
newly renovated, 3,700 sf office and warehouse space with 5 gated parking next door. this office has ground floor entry, windows,  6 private offices, conference room area, and one large open-office bullpen layout. it also has a kitchen, dining area, storage space, lobby, central air conditioning, heating, new drywall, new floors, drop ceilings, sprinklers, and natural light throughout. 1,500 sf of warehouse on the ground floor. potential for additional creative build-out, 2 renovated. the building has m2 zoning. fashion district central, and very close to all areas of downtown los angeles. call for more information or tours at  <a class=""show-contact"" data-href=""/reply/lax/prk/7321644921/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
.<br/>
<br/>
tags: <br/>
fashion district dtla downtown office arts district art districts office creative studio space production shoots employee parking space real estate building commercial cubicle open layout bullpen bull skylights windows close metro train subway downtown los angeles little tokyo china town echo park glassell designer design photography production stop motion studio studios lighting track set sets scene urban museum gallery boyle heights chic design studio architecture adaptive reuse trophy hipster hip popular coffee shop art gallery artist animator startup tech startup techy startup vr virtual reality building brick polished cement high ceilings gated parking security guard condo live work play unit for lease sublease gallery art galleries show room vc venture capital showcase showroom display retail boutique willow zinc blue bottle coffee late fashion garment stylish brick cement bow truss 90023 90013 90021 90012 90022<br/>
</section>", (Los Angeles),"$4,000",,3700.0,https://losangeles.craigslist.org/lac/prk/d/los-angeles-office-with-warehouse-for/7321644921.html,34.028912,-118.260107,POINT (-118.260107 34.028912),gated,True
